id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
283255,16-25,male,majority,0-9y,high school,low,True,before 2015,False,False,10238,sedan,0,0,0,True,5.276525785960262,0.5075623003804361,13000.0,1083.3333333333333
574217,40-64,male,majority,10-19y,university,high,False,after 2015,False,False,32765,sedan,7,0,0,False,69.20112559466547,0.5433718956835348,12000.0,1000.0
763621,40-64,female,majority,20-29y,none,high,True,before 2015,True,True,10238,sedan,1,0,4,False,45.79289944340279,0.5535358801137119,12000.0,1000.0
125857,40-64,male,majority,10-19y,none,medium,True,after 2015,False,False,10238,sedan,1,0,1,False,22.652162603610567,0.3646366077692855,11697.003206900365,974.750267241697
549806,26-39,female,majority,0-9y,none,very low,False,before 2015,True,False,10238,sedan,0,0,0,False,61.39703063252326,0.515812809602791,12000.0,1000.0
73235,65+,male,minority,30y+,high school,high,True,after 2015,False,True,32765,sedan,7,1,2,False,25.28581182501112,0.6080055626977543,12000.0,1000.0
921978,40-64,male,minority,20-29y,none,low,False,after 2015,False,True,32765,sedan,9,0,2,False,57.76317543444225,0.2917081032559605,10000.0,833.3333333333335
689103,26-39,male,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,3,0,1,False,35.92087469826903,0.6303592736782472,12000.0,1000.0
105701,65+,female,majority,30y+,university,high,True,after 2015,False,True,10238,sedan,2,0,1,False,82.35522266118191,0.8340994824815043,15000.0,1250.0
848340,26-39,male,majority,10-19y,high school,medium,False,before 2015,True,True,10238,sedan,0,0,1,False,82.06961607667793,0.5207612149303025,11000.0,916.6666666666665
625135,26-39,male,majority,0-9y,university,low,True,after 2015,True,False,10238,sedan,0,0,0,False,47.73503981224013,0.4191615974667262,10000.0,833.3333333333335
16925,16-25,male,majority,0-9y,high school,very low,False,before 2015,True,False,10238,sedan,0,0,0,True,35.08191093350156,0.4053794646469236,11697.003206900365,974.750267241697
506850,65+,male,majority,20-29y,high school,high,True,before 2015,True,True,32765,sedan,6,1,2,False,36.255979655909464,0.5631597807852956,6000.0,500.0
387325,16-25,male,majority,0-9y,university,low,True,before 2015,False,False,10238,sedan,0,0,0,True,80.57145256682179,0.4088801195621983,12000.0,1000.0
855116,65+,male,minority,0-9y,university,high,True,after 2015,True,True,10238,sedan,0,0,0,False,32.8179482797612,0.7077876452998693,11000.0,916.6666666666665
954227,65+,female,majority,30y+,university,medium,True,before 2015,True,True,10238,sedan,3,0,0,False,20.9059373706846,0.5341179263750033,13000.0,1083.3333333333333
946001,65+,male,minority,30y+,none,high,True,after 2015,True,True,10238,sedan,4,0,1,False,8.468834187530682,0.6292680762134109,11000.0,916.6666666666665
555993,65+,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,3,0,2,False,46.66931208844085,0.5832027760991236,9000.0,750.0
608175,26-39,female,minority,10-19y,high school,high,True,after 2015,False,True,32765,sedan,1,1,0,False,48.21320989198418,0.5978612595139868,9000.0,750.0
352107,26-39,male,majority,0-9y,high school,very low,False,before 2015,False,True,32765,sedan,0,0,0,True,84.09087104029072,0.3497900911696816,10000.0,833.3333333333335
637550,26-39,female,minority,10-19y,university,medium,True,before 2015,True,False,10238,sedan,0,0,0,False,22.1238696446064,0.5085490064052536,11000.0,916.6666666666665
235902,26-39,male,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,2,1,1,True,38.09912736684,0.5432926152062738,15000.0,1250.0
801829,26-39,male,majority,0-9y,university,high,True,before 2015,False,False,32765,sedan,0,0,0,True,80.8405738893691,0.7008093550891253,12000.0,1000.0
130027,26-39,female,majority,10-19y,high school,low,True,before 2015,False,True,10238,sedan,0,0,0,False,82.36236107489735,0.4615832444858432,15000.0,1250.0
563738,65+,female,majority,10-19y,high school,medium,True,before 2015,True,True,10238,sedan,1,0,1,False,38.46110759787682,0.4580994588525864,8000.0,666.6666666666666
668757,65+,female,majority,20-29y,university,medium,False,after 2015,True,True,10238,sedan,2,0,2,False,45.9124023286681,0.515812809602791,9000.0,750.0
838034,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,10238,sports car,0,0,0,True,30.32858908492829,0.4870723671391265,14000.0,1166.6666666666667
721998,26-39,female,majority,0-9y,high school,very low,False,before 2015,True,False,10238,sedan,0,0,0,True,93.25548784193121,0.515812809602791,14000.0,1166.6666666666667
819635,40-64,male,majority,0-9y,high school,medium,False,before 2015,False,True,32765,sedan,0,0,0,True,11.864376574158035,0.4636812834943048,10000.0,833.3333333333335
308032,16-25,male,majority,0-9y,none,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,93.374942300147,0.2201608322372889,16000.0,1333.3333333333333
532904,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,False,10238,sedan,0,0,3,False,68.38664518353433,0.6300595241103097,15000.0,1250.0
312187,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,32765,sedan,4,1,3,False,53.15721526867311,0.5416101074040922,9000.0,750.0
12262,40-64,male,minority,10-19y,high school,medium,True,after 2015,True,True,92101,sedan,1,0,1,True,3.2659060784495875,0.515812809602791,13000.0,1083.3333333333333
133581,40-64,male,majority,10-19y,university,high,True,after 2015,False,False,32765,sedan,0,0,1,False,47.559619182200834,0.5899150926094233,15000.0,1250.0
673091,65+,male,majority,30y+,high school,high,True,after 2015,True,True,10238,sedan,11,1,5,False,40.774810500273226,0.6024711233596267,10000.0,833.3333333333335
547501,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,2,1,0,False,16.121881197512256,0.515812809602791,11697.003206900365,974.750267241697
76282,26-39,female,majority,0-9y,university,high,True,after 2015,False,False,32765,sedan,0,0,0,False,65.6409603500657,0.5233289385213963,11697.003206900365,974.750267241697
299279,65+,female,majority,30y+,university,high,True,before 2015,True,True,92101,sedan,4,1,1,False,97.11509073682858,0.7030774125609487,11000.0,916.6666666666665
928094,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sports car,4,1,3,False,56.2188811064525,0.6990267248939761,10000.0,833.3333333333335
416004,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,5,1,6,False,71.47532764439458,0.6635196348893124,10000.0,833.3333333333335
322968,40-64,female,minority,10-19y,none,medium,False,before 2015,True,True,32765,sedan,2,0,3,False,6.845045256601678,0.3940613182551309,11697.003206900365,974.750267241697
625037,40-64,male,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,True,41.76669958169947,0.6840376256963578,7000.0,583.3333333333334
11165,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,32765,sedan,0,0,0,False,11.635848516449588,0.4133565343754057,6000.0,500.0
652898,65+,male,majority,0-9y,university,high,True,before 2015,False,False,10238,sedan,0,0,0,False,61.27958355365104,0.7145333783406751,11000.0,916.6666666666665
743389,65+,male,minority,0-9y,high school,high,True,before 2015,True,True,32765,sedan,0,0,0,True,93.84821582141548,0.5590653185128583,11000.0,916.6666666666665
680335,26-39,male,minority,10-19y,none,medium,True,after 2015,False,True,10238,sedan,1,1,2,False,66.17777324716386,0.5041868550105627,13000.0,1083.3333333333333
197241,16-25,male,majority,0-9y,none,very low,True,before 2015,True,False,32765,sedan,0,0,0,True,7.680304831442152,0.3328558315587265,14000.0,1166.6666666666667
43001,65+,male,majority,20-29y,university,high,True,before 2015,False,True,10238,sedan,4,0,5,False,35.466620498508284,0.6668111715512849,14000.0,1166.6666666666667
776035,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,2,2,2,False,55.06633794408516,0.5408720914004326,12000.0,1000.0
243866,40-64,female,majority,0-9y,university,high,False,after 2015,True,True,10238,sedan,0,0,0,False,40.32077561332523,0.6276377525477207,12000.0,1000.0
363602,65+,female,majority,20-29y,university,medium,True,before 2015,True,True,10238,sedan,3,0,0,False,83.36440104751723,0.5801293984225457,11697.003206900365,974.750267241697
472358,40-64,male,majority,0-9y,high school,medium,True,before 2015,True,True,10238,sedan,0,0,0,True,81.4671004709989,0.4564132480064739,12000.0,1000.0
229818,65+,female,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,4,0,4,False,61.18310201032215,0.6738683211153389,11000.0,916.6666666666665
615030,26-39,female,majority,0-9y,high school,medium,False,before 2015,True,True,32765,sedan,0,0,0,True,37.34579451327053,0.4170365371162503,3000.0,250.0
426781,40-64,female,majority,20-29y,university,high,True,before 2015,True,True,10238,sedan,1,0,3,False,25.53363737632441,0.4699738631400742,10000.0,833.3333333333335
99606,26-39,female,majority,10-19y,high school,low,True,after 2015,True,True,10238,sedan,0,0,1,False,10.587431821312931,0.4782278836498901,13000.0,1083.3333333333333
372252,40-64,male,majority,10-19y,high school,high,True,before 2015,False,False,10238,sedan,1,0,0,True,35.4897683486554,0.7006798531441334,16000.0,1333.3333333333333
477879,40-64,female,majority,20-29y,university,medium,True,before 2015,True,True,10238,sedan,1,0,3,False,41.31725172077195,0.6939492437536389,10000.0,833.3333333333335
885584,16-25,female,majority,0-9y,high school,medium,True,before 2015,False,False,10238,sedan,0,0,0,True,67.58229251040736,0.5587325259975932,14000.0,1166.6666666666667
884549,26-39,female,majority,10-19y,none,low,True,before 2015,True,True,10238,sedan,1,0,0,False,65.81598242975734,0.7149563722771033,11000.0,916.6666666666665
25072,16-25,female,minority,0-9y,high school,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,7.010813964125696,0.5039245145240226,13000.0,1083.3333333333333
293850,16-25,male,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,True,39.525931543115775,0.4143299489842847,15000.0,1250.0
958242,26-39,female,majority,10-19y,university,medium,True,before 2015,False,False,10238,sedan,0,0,1,False,18.177886721736193,0.6273120197677802,15000.0,1250.0
475556,26-39,female,majority,10-19y,high school,low,True,before 2015,False,True,10238,sedan,0,0,0,False,15.68127053168057,0.3562232691382527,13000.0,1083.3333333333333
282620,65+,female,minority,10-19y,university,high,True,after 2015,True,True,10238,sedan,0,0,1,False,82.7302149737246,0.8174033070235784,11697.003206900365,974.750267241697
914844,40-64,female,majority,20-29y,high school,high,True,before 2015,True,False,10238,sedan,0,0,3,False,4.191521671625753,0.4434855693727209,10000.0,833.3333333333335
78568,65+,male,majority,30y+,university,high,True,before 2015,False,True,10238,sedan,5,2,4,False,41.91828759021213,0.5854794736959827,12000.0,1000.0
598844,16-25,male,majority,0-9y,none,high,True,after 2015,False,True,10238,sedan,0,0,0,False,16.82036557665182,0.5334138645351603,11697.003206900365,974.750267241697
705089,65+,male,majority,30y+,university,high,True,after 2015,False,True,32765,sedan,15,2,8,False,87.9330215678474,0.5662170436640729,9000.0,750.0
127187,65+,female,majority,10-19y,high school,high,True,after 2015,False,False,10238,sedan,1,0,0,False,55.70405132750352,0.6602563180801946,11000.0,916.6666666666665
873729,16-25,male,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sports car,0,0,0,True,23.1380636376848,0.3691687773320478,12000.0,1000.0
169783,26-39,male,minority,10-19y,university,high,True,before 2015,False,True,32765,sedan,5,1,1,False,50.24272871663764,0.6099165563503943,12000.0,1000.0
864188,40-64,female,majority,10-19y,high school,medium,True,before 2015,False,True,10238,sedan,1,0,1,False,73.14863597031159,0.4884178827817164,12000.0,1000.0
19556,16-25,female,majority,0-9y,university,medium,True,after 2015,False,True,10238,sedan,0,0,0,False,95.81180089194338,0.6955403751894537,16000.0,1333.3333333333333
293460,26-39,female,minority,10-19y,high school,very low,True,before 2015,False,True,10238,sedan,0,0,0,False,22.044600424541894,0.3339270485028465,13000.0,1083.3333333333333
239505,16-25,female,majority,0-9y,high school,low,True,before 2015,False,True,10238,sedan,0,0,0,False,88.61817721293451,0.3732088126578889,15000.0,1250.0
19951,40-64,male,majority,20-29y,university,high,True,before 2015,False,True,32765,sports car,7,1,0,False,93.43041141674902,0.6942600448551707,11697.003206900365,974.750267241697
519000,16-25,female,minority,0-9y,high school,very low,True,before 2015,False,True,32765,sports car,0,0,0,False,91.64205445320664,0.3931988750256138,11697.003206900365,974.750267241697
262721,26-39,female,majority,10-19y,high school,very low,False,after 2015,False,False,10238,sedan,0,0,0,True,63.541435686190994,0.3801588643206439,17000.0,1416.666666666667
456173,65+,male,majority,0-9y,high school,high,True,after 2015,True,False,32765,sedan,0,0,0,False,62.98206544347077,0.4898636067761865,12000.0,1000.0
476077,26-39,male,majority,10-19y,university,medium,True,before 2015,False,True,10238,sedan,2,0,3,False,40.32106331838228,0.3946292553209671,11000.0,916.6666666666665
787379,26-39,female,majority,10-19y,none,low,True,before 2015,True,True,10238,sedan,1,0,1,False,75.23978823037879,0.4639411087275576,13000.0,1083.3333333333333
374192,26-39,female,majority,10-19y,none,very low,True,after 2015,True,True,10238,sports car,0,0,0,False,53.129401835093184,0.4145531609454022,11000.0,916.6666666666665
138028,40-64,male,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,6,1,2,True,67.74380712282945,0.5912090890514593,7000.0,583.3333333333334
851207,65+,female,majority,0-9y,high school,high,True,before 2015,False,True,10238,sports car,0,0,0,False,42.84579038487954,0.515812809602791,13000.0,1083.3333333333333
213371,65+,male,majority,30y+,university,high,True,after 2015,True,True,32765,sedan,11,0,1,False,73.14964640431391,0.407809618423642,6000.0,500.0
866021,40-64,female,majority,0-9y,university,high,True,after 2015,False,True,32765,sedan,0,0,0,False,82.4471517604549,0.6232137561572811,7000.0,583.3333333333334
941648,65+,female,majority,30y+,high school,high,False,after 2015,True,True,10238,sedan,1,0,3,False,14.64362566028161,0.515812809602791,13000.0,1083.3333333333333
383749,26-39,male,minority,10-19y,university,low,False,before 2015,False,False,10238,sedan,4,1,4,False,83.2929715574228,0.4341160068029161,11000.0,916.6666666666665
159418,40-64,male,majority,0-9y,high school,low,True,after 2015,False,False,32765,sedan,0,0,0,False,54.02965317903072,0.4644116361856702,13000.0,1083.3333333333333
453516,26-39,male,minority,0-9y,high school,very low,False,before 2015,False,False,32765,sedan,0,0,0,True,84.46659090902244,0.28694914204930605,11000.0,916.6666666666665
732666,65+,male,majority,30y+,high school,high,True,after 2015,True,True,32765,sedan,6,0,2,False,43.13017063410146,0.7224652708981298,9000.0,750.0
302346,40-64,male,majority,20-29y,none,very low,True,before 2015,False,True,10238,sedan,3,1,4,False,37.904048538303506,0.515812809602791,14000.0,1166.6666666666667
228185,16-25,female,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,91.50607325172224,0.3972600644606003,17000.0,1416.666666666667
951457,16-25,female,majority,0-9y,none,very low,False,before 2015,False,False,92101,sedan,0,0,0,True,25.11692675484013,0.387494157281359,13000.0,1083.3333333333333
414599,26-39,female,majority,0-9y,university,high,True,before 2015,True,False,10238,sedan,0,0,0,False,84.42123252861431,0.6161776510564136,12000.0,1000.0
