id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
258553,16-25,male,minority,0-9y,none,very low,0.3760961011420076,True,before 2015,False,True,10238,13000.0,sedan,0,0,0,True,91.1818569539447,1083.3333333333333
166158,26-39,male,majority,10-19y,university,high,0.4508257531023888,True,after 2015,False,True,92101,12000.0,sedan,1,0,0,False,43.91306608048505,1000.0
677159,65+,female,majority,30y+,high school,high,0.6390790425446663,True,before 2015,True,True,32765,13000.0,sedan,1,1,0,False,3.994797328609434,1083.3333333333333
269039,26-39,male,majority,0-9y,university,low,0.388131979866247,False,after 2015,False,True,32765,15000.0,sedan,0,0,0,True,36.229349000020484,1250.0
535998,16-25,female,majority,0-9y,none,very low,0.4091030976931529,False,before 2015,False,False,10238,18000.0,sedan,0,0,0,True,82.63903116005552,1500.0
85547,65+,female,majority,20-29y,high school,medium,0.4614475649214911,True,after 2015,True,True,10238,13000.0,sedan,2,0,2,False,70.1499101465166,1083.3333333333333
188650,40-64,female,majority,20-29y,high school,medium,0.5732018403359646,False,before 2015,True,True,32765,,sedan,4,0,1,False,45.93436555939564,
668634,16-25,female,majority,0-9y,none,very low,0.362858054962891,True,before 2015,False,True,10238,,sedan,0,0,0,True,5.510153515883109,
127523,26-39,male,majority,10-19y,high school,medium,0.5299580050464405,True,before 2015,False,False,10238,18000.0,sedan,0,1,1,True,42.68947278233026,1500.0
23923,16-25,female,majority,0-9y,high school,medium,0.5509754043111912,True,before 2015,False,False,32765,13000.0,sedan,0,0,0,True,46.90249397178835,1083.3333333333333
661421,16-25,female,majority,0-9y,high school,low,0.5064146081732177,False,before 2015,False,True,10238,10000.0,sedan,0,0,0,True,92.85555328941359,833.3333333333334
793749,26-39,male,majority,10-19y,university,low,0.4650458561539821,False,before 2015,True,False,32765,,sedan,4,2,1,False,64.10861035821594,
329867,65+,female,majority,30y+,university,high,0.6493076730253869,True,before 2015,True,True,92101,8000.0,sedan,2,0,4,False,31.16529166546489,666.6666666666666
825349,26-39,female,majority,10-19y,high school,low,0.3963181478273684,True,before 2015,False,True,32765,14000.0,sedan,2,0,0,False,52.53182644507214,1166.6666666666667
523141,26-39,male,majority,10-19y,high school,high,0.6579598171546398,True,after 2015,False,True,10238,11000.0,sedan,1,0,1,False,6.605530782216007,916.6666666666666
545575,16-25,female,majority,0-9y,high school,very low,0.3187312451367876,True,before 2015,True,False,10238,10000.0,sedan,0,0,0,False,97.25682356497369,833.3333333333334
492082,40-64,male,majority,20-29y,university,high,0.457278601424131,True,after 2015,True,True,10238,9000.0,sedan,5,2,2,False,36.0059901930726,750.0
970684,26-39,male,minority,10-19y,high school,high,0.4786100661720618,True,before 2015,True,True,10238,13000.0,sedan,2,0,2,False,47.78673549131358,1083.3333333333333
158967,26-39,female,majority,0-9y,none,very low,0.3773706451759009,False,before 2015,False,True,10238,,sedan,0,0,0,True,35.52839742369226,
808611,40-64,male,majority,0-9y,university,high,0.7113338774099593,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,True,68.25117301162001,1166.6666666666667
457160,16-25,female,majority,0-9y,high school,low,0.4842543803924503,False,before 2015,False,False,10238,17000.0,sedan,0,0,0,True,66.2232158329593,1416.6666666666667
205549,65+,male,majority,10-19y,high school,high,0.6202806985864459,True,before 2015,True,True,10238,11000.0,sedan,2,0,1,False,71.53223105291356,916.6666666666666
172991,16-25,female,majority,0-9y,none,very low,0.331407984186196,True,before 2015,False,False,32765,8000.0,sedan,0,0,0,True,26.814322961192083,666.6666666666666
584626,16-25,male,majority,0-9y,high school,medium,0.3197485541699239,True,before 2015,True,True,10238,9000.0,sedan,0,0,0,False,31.566848116406597,750.0
395702,65+,female,majority,30y+,high school,high,0.739856729888181,True,before 2015,False,True,92101,11000.0,sedan,1,0,3,False,12.525123109620795,916.6666666666666
717549,26-39,female,majority,10-19y,university,high,0.6529489130496074,True,after 2015,True,True,32765,11000.0,sedan,1,0,2,False,65.55099718461126,916.6666666666666
959391,26-39,male,minority,10-19y,none,very low,0.3651316068151384,False,before 2015,False,False,10238,16000.0,sedan,0,0,1,True,3.979712733565255,1333.3333333333333
312454,16-25,female,majority,0-9y,none,very low,,False,before 2015,False,False,10238,,sedan,0,0,0,True,59.768233552345905,
338513,40-64,female,majority,10-19y,high school,high,0.5127156492589268,False,before 2015,False,True,32765,7000.0,sedan,3,0,0,False,86.96958848516338,583.3333333333334
273524,26-39,male,majority,10-19y,high school,low,0.3286328933175813,False,before 2015,False,True,10238,9000.0,sedan,0,1,5,False,89.08321482896335,750.0
130166,65+,female,majority,0-9y,high school,high,0.7466558621357801,True,after 2015,False,False,10238,,sedan,0,0,0,False,44.90377603699617,
308272,40-64,male,majority,0-9y,university,high,0.5444952975921098,True,after 2015,True,True,10238,13000.0,sedan,0,0,0,True,45.930368821307376,1083.3333333333333
771922,40-64,male,majority,10-19y,university,high,,True,before 2015,True,False,10238,12000.0,sedan,0,0,1,True,7.696918300801736,1000.0
915758,26-39,male,majority,10-19y,high school,medium,0.4552095432864814,True,after 2015,False,True,10238,15000.0,sedan,1,0,2,False,67.07650254430358,1250.0
726016,26-39,female,minority,0-9y,high school,medium,0.4379250670042249,True,after 2015,True,True,32765,10000.0,sedan,0,0,0,True,82.12594203728455,833.3333333333334
349674,26-39,female,majority,10-19y,university,high,0.6935370024635639,True,before 2015,True,True,32765,7000.0,sports car,1,0,0,False,24.465505460471306,583.3333333333334
950320,16-25,male,majority,0-9y,none,low,0.3997537210680139,True,before 2015,False,False,10238,13000.0,sports car,0,0,0,False,42.13008816333647,1083.3333333333333
73871,26-39,female,majority,10-19y,high school,medium,0.4280016332556178,True,before 2015,True,False,10238,12000.0,sedan,2,0,0,False,83.88393367652704,1000.0
652421,40-64,male,majority,20-29y,high school,very low,0.1978523331797128,False,before 2015,False,True,10238,15000.0,sedan,0,0,2,False,87.7120467662288,1250.0
79700,40-64,male,majority,0-9y,university,high,0.6358597471336153,True,after 2015,False,True,10238,14000.0,sedan,0,0,0,True,24.317998026422593,1166.6666666666667
419696,26-39,female,minority,10-19y,none,very low,0.3944102990052921,False,before 2015,True,True,92101,13000.0,sedan,1,0,1,False,55.057063454136426,1083.3333333333333
673931,40-64,male,majority,20-29y,university,high,0.5613073851208908,True,before 2015,True,True,10238,11000.0,sedan,2,0,3,False,19.249315063582706,916.6666666666666
305055,16-25,female,majority,0-9y,high school,medium,0.5301156928395896,True,before 2015,False,False,32765,12000.0,sedan,0,0,0,False,10.187876413955655,1000.0
575571,16-25,female,majority,0-9y,high school,very low,0.3231935002770373,False,before 2015,False,False,10238,16000.0,sedan,0,0,0,True,91.11205013919576,1333.3333333333333
732607,65+,female,majority,0-9y,high school,high,0.5664904029172433,False,before 2015,True,True,10238,11000.0,sports car,0,0,0,True,82.05075042321091,916.6666666666666
959559,26-39,female,majority,0-9y,university,high,0.6028387292744819,True,before 2015,True,False,32765,11000.0,sedan,0,0,0,True,76.00349018031739,916.6666666666666
213996,26-39,female,majority,10-19y,university,high,0.6528140260579788,True,after 2015,True,True,10238,11000.0,sedan,1,0,1,False,4.876631881314042,916.6666666666666
800126,65+,male,majority,20-29y,university,high,0.5820319285827447,True,before 2015,True,True,10238,10000.0,sedan,1,0,4,False,84.37287927102575,833.3333333333334
919735,40-64,female,majority,20-29y,high school,medium,0.4416212841608317,True,before 2015,True,True,10238,10000.0,sedan,2,0,1,False,43.804407590538375,833.3333333333334
230073,40-64,male,majority,0-9y,none,low,0.4816090098474042,True,before 2015,True,True,10238,12000.0,sedan,0,0,0,False,34.23951232958596,1000.0
322955,40-64,male,minority,20-29y,high school,high,0.6878227089063427,True,after 2015,True,True,32765,,sedan,7,0,1,False,54.647636102537646,
528346,65+,male,majority,20-29y,university,high,0.6067215769746466,False,before 2015,True,True,10238,11000.0,sedan,6,0,1,False,9.135324272355582,916.6666666666666
605381,26-39,male,majority,10-19y,none,very low,0.4626087278813787,False,before 2015,False,True,10238,11000.0,sedan,1,1,2,True,75.66465493523988,916.6666666666666
312360,16-25,female,majority,0-9y,high school,low,0.5819435693706934,True,before 2015,True,True,10238,11000.0,sedan,0,0,0,True,58.24350768882959,916.6666666666666
887362,16-25,female,majority,0-9y,high school,very low,0.3447214705641955,True,before 2015,True,False,10238,13000.0,sedan,0,0,0,True,18.659009687316754,1083.3333333333333
349447,65+,male,majority,30y+,university,high,0.4977241201605584,True,after 2015,True,True,10238,9000.0,sedan,1,1,4,False,18.82321997690456,750.0
107189,26-39,male,majority,10-19y,high school,medium,0.5605659929367516,True,before 2015,False,False,10238,,sedan,0,0,6,True,18.424865157267423,
904550,26-39,male,majority,10-19y,none,very low,0.4905512492204389,True,before 2015,True,False,92101,,sedan,0,1,1,True,5.700238755193398,
312112,40-64,male,majority,20-29y,university,high,0.6870212507119465,True,before 2015,False,True,92101,15000.0,sedan,2,0,1,False,58.77984493716848,1250.0
505219,26-39,female,majority,10-19y,university,high,0.5342378134576791,True,after 2015,True,True,10238,13000.0,sedan,1,0,0,False,84.0348177588508,1083.3333333333333
262243,65+,female,majority,20-29y,university,high,0.7676855180298198,True,before 2015,True,True,10238,11000.0,sedan,2,0,2,False,1.74982139873886,916.6666666666666
120748,40-64,female,majority,20-29y,high school,high,0.654942816500423,True,after 2015,True,False,10238,12000.0,sedan,0,0,1,False,4.900464497127355,1000.0
328633,16-25,male,majority,0-9y,university,medium,0.4148076313507399,False,before 2015,False,False,10238,13000.0,sedan,0,0,0,True,57.27702766869458,1083.3333333333333
370707,26-39,male,majority,10-19y,high school,high,0.6238595839166803,True,before 2015,True,False,32765,9000.0,sedan,5,0,1,False,81.94956853860523,750.0
216071,40-64,male,minority,0-9y,university,medium,0.4680292913926392,True,before 2015,False,True,10238,12000.0,sedan,0,0,0,False,32.67388905686336,1000.0
820590,26-39,female,majority,0-9y,university,medium,0.5074008408508591,True,before 2015,False,False,10238,18000.0,sedan,0,0,0,True,34.96143988077222,1500.0
922572,26-39,male,majority,10-19y,university,low,0.3164716661126049,True,before 2015,False,False,10238,19000.0,sports car,1,0,0,False,59.63464974967759,1583.3333333333333
805369,26-39,female,majority,10-19y,university,low,0.4883662031691745,True,before 2015,False,True,32765,11000.0,sedan,1,0,0,False,27.4212889124147,916.6666666666666
643137,26-39,male,majority,10-19y,high school,very low,0.4406640693493965,True,before 2015,True,True,32765,,sedan,6,1,1,False,2.660836607768413,
772578,26-39,female,majority,10-19y,high school,medium,0.5267589722950471,True,before 2015,True,False,32765,10000.0,sedan,1,1,0,False,73.52285181015961,833.3333333333334
372985,16-25,female,majority,0-9y,university,low,0.4834977826092593,False,before 2015,False,True,10238,9000.0,sedan,0,0,0,True,62.56499129414531,750.0
703183,40-64,female,majority,20-29y,high school,high,0.6528006340664879,True,after 2015,True,True,32765,,sedan,3,1,0,False,58.07559990556591,
667912,65+,female,majority,0-9y,university,high,0.5499953205668339,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,74.16841289918231,833.3333333333334
187967,26-39,male,majority,10-19y,none,very low,0.2372563014926556,False,before 2015,True,True,32765,9000.0,sedan,3,0,1,True,67.52308375620375,750.0
404970,40-64,male,majority,10-19y,high school,high,0.6744817474906067,True,after 2015,False,True,10238,11000.0,sedan,2,0,1,False,20.588198817832115,916.6666666666666
32633,26-39,male,majority,10-19y,none,medium,0.424844072669884,False,after 2015,False,True,10238,13000.0,sedan,2,0,2,False,35.24810469433511,1083.3333333333333
482472,26-39,female,majority,10-19y,university,medium,0.4925770222071778,True,after 2015,True,True,10238,13000.0,sedan,2,0,1,False,12.6110141678625,1083.3333333333333
81772,26-39,female,majority,10-19y,university,very low,0.4865883085074041,False,before 2015,True,True,10238,14000.0,sedan,1,0,2,False,12.985701341788102,1166.6666666666667
277057,26-39,female,majority,0-9y,none,very low,0.4431854239918825,True,before 2015,True,True,32765,8000.0,sedan,0,0,0,False,67.61957463565392,666.6666666666666
52814,16-25,female,minority,0-9y,none,very low,,False,before 2015,False,False,10238,17000.0,sports car,0,0,0,True,85.86001069824982,1416.6666666666667
486367,26-39,female,majority,10-19y,none,medium,0.3471405536397861,False,before 2015,False,True,10238,10000.0,sedan,0,0,1,False,96.27325838611391,833.3333333333334
954449,65+,female,majority,0-9y,university,high,0.4917783269031488,True,before 2015,True,False,10238,11000.0,sedan,0,0,0,False,62.834711754944436,916.6666666666666
30163,26-39,male,majority,0-9y,none,very low,0.4863356551428036,False,before 2015,False,False,10238,,sedan,0,0,0,True,18.410132336095696,
822325,26-39,female,minority,10-19y,none,low,0.5054014188775956,False,before 2015,False,True,10238,11000.0,sports car,1,0,1,False,10.56503454489307,916.6666666666666
814001,40-64,female,majority,20-29y,high school,high,0.8242392308473437,True,before 2015,True,True,10238,11000.0,sedan,2,1,0,False,81.28509715367578,916.6666666666666
529429,40-64,female,majority,10-19y,high school,high,0.5313585770595843,True,before 2015,True,True,10238,8000.0,sedan,3,0,4,False,57.875647635999925,666.6666666666666
9810,16-25,male,minority,0-9y,high school,low,0.3777147276110605,True,before 2015,False,False,10238,14000.0,sedan,0,0,0,True,61.82850210137198,1166.6666666666667
115999,40-64,male,majority,10-19y,university,high,0.6764409759079514,True,after 2015,True,False,10238,7000.0,sedan,1,0,2,False,78.14620887547092,583.3333333333334
701029,16-25,male,majority,0-9y,university,very low,,True,after 2015,True,False,32765,,sedan,0,0,0,True,70.32772277324516,
703280,40-64,female,majority,20-29y,university,high,,True,before 2015,True,False,10238,10000.0,sedan,1,0,1,False,83.44582528560966,833.3333333333334
831779,40-64,female,majority,10-19y,high school,high,0.4554149588279552,True,before 2015,False,True,10238,15000.0,sedan,0,0,2,False,5.621390545987848,1250.0
856331,40-64,female,majority,20-29y,high school,high,0.7167482471850147,False,before 2015,False,True,32765,9000.0,sports car,6,0,1,False,74.75206367465049,750.0
965317,26-39,male,majority,0-9y,university,high,,False,after 2015,False,True,10238,11000.0,sedan,0,0,0,True,85.08527573220954,916.6666666666666
347835,40-64,female,majority,20-29y,none,high,0.6356549784727117,False,after 2015,True,False,32765,8000.0,sedan,2,0,0,False,28.613504245831432,666.6666666666666
102613,26-39,female,majority,10-19y,high school,medium,0.5449753837822652,True,before 2015,True,False,10238,10000.0,sedan,1,0,0,False,64.04472739932528,833.3333333333334
511284,65+,female,majority,0-9y,university,high,0.6194783739193893,False,before 2015,True,True,10238,9000.0,sedan,0,0,0,True,31.416206383697208,750.0
53818,40-64,male,majority,10-19y,none,high,,True,after 2015,True,False,32765,,sedan,5,0,1,False,95.7971066482454,
191852,40-64,male,majority,20-29y,high school,low,,False,before 2015,True,True,10238,9000.0,sedan,7,1,5,False,3.3423572435503757,750.0
133386,26-39,female,majority,10-19y,university,medium,0.5907652800948157,True,after 2015,False,True,10238,,sedan,0,0,1,False,57.97928438329551,
549759,65+,male,majority,0-9y,high school,low,0.4116977364125221,False,before 2015,False,False,10238,14000.0,sports car,0,0,0,True,16.65035470495151,1166.6666666666667
535095,65+,male,majority,10-19y,university,high,,True,after 2015,True,True,10238,,sedan,3,0,0,False,71.22202051771586,
